Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Week,Target
0,56.47,3.809,131.1453333,5.965,1970,1,1,1,2080764.17
0,55.2,4.17,137.9230667,8.15,1970,1,1,1,1255087.26
0,62.49,2.716,136.6338071,8.433,1970,1,1,1,918285.97
0,81.51,3.355,215.4532259,8.177,1970,1,1,1,1311775.83
0,50.07,2.74,126.6034839,9.593,1970,1,1,1,979428.66
0,47.92,3.953,214.1647079,6.961,1970,1,1,1,684348.92
0,93.19,3.129,126.0892903,14.18,1970,1,1,1,1004516.46
0,81.71,3.407,225.5029014,5.401,1970,1,1,1,838227.52
1,19.29,3.177,132.8150323,5.287,1970,1,1,1,811318.3
0,31.77,3.232,192.0116004,6.614,1970,1,1,1,484829.07
0,51.71,2.771,211.5470304,8.163,1970,1,1,1,423707.69
0,67.21,3.798,191.0028096,8.567,1970,1,1,1,817741.17
0,89.12,3.533,219.1501106,7.567,1970,1,1,1,375988.69
0,72.3,2.958,132.4976,8.185,1970,1,1,1,1450407.32
0,26.01,2.778,191.0303376,6.986,1970,1,1,1,648652.01
0,44.69,3.407,128.5121935,7.224,1970,1,1,1,281699.68
0,76.73,3.843,129.7936774,8.01,1970,1,1,1,231319.96
0,43.32,3.72,134.1777742,8.975,1970,1,1,1,1018541.3
0,68.76,3.13,126.4364194,9.003,1970,1,1,1,1741308.56
0,49.59,3.669,224.6110379,5.825,1970,1,1,1,960115.56
0,41.97,3.55,195.3318977,6.232,1970,1,1,1,505918.21
1,34.61,3.022,212.5928624,8.028,1970,1,1,1,771908.51
0,39.42,3.065,136.6075714,8.572,1970,1,1,1,1230514.58
0,82.97,4.125,131.0103333,10.926,1970,1,1,1,409600.98
0,79.4,3.545,130.7909677,5.765,1970,1,1,1,2095769.18
0,45.45,2.748,190.951728,9.137,1970,1,1,1,1115138.51
0,91.57,3.417,221.5869799,6.565,1970,1,1,1,1390174.63
0,56.75,3.336,127.4404839,8.744,1970,1,1,1,1677556.18
0,45.25,3.406,192.1237981,8.818,1970,1,1,1,1100765.5
0,69.12,2.906,132.2939355,9.269,1970,1,1,1,1256282.79
0,42.63,3.112,210.9052972,10.148,1970,1,1,1,676290.46
0,91.98,3.105,126.1392,14.18,1970,1,1,1,1399960.15
0,28.82,3.55,195.3318977,8.513,1970,1,1,1,527339.52
0,56.47,3.809,131.1453333,5.621,1970,1,1,1,341381.08
0,76.72,2.698,126.064,9.816,1970,1,1,1,951208.65
0,83.09,2.669,214.5463222,7.346,1970,1,1,1,1302600.14
0,88.58,3.651,207.2538111,10.641,1970,1,1,1,597354.39
0,66.3,3.848,190.9964479,8.567,1970,1,1,1,1932233.17
0,83.27,3.563,129.1338387,5.644,1970,1,1,1,2049046.95
0,65.88,2.716,203.8242258,10.21,1970,1,1,1,610076.32
0,36.43,2.983,214.9749587,6.416,1970,1,1,1,458086.69
0,65.45,2.869,181.7596377,8.899,1970,1,1,1,833782.7
0,48.91,3.498,194.9459724,6.232,1970,1,1,1,482926.93
0,65.4,2.784,132.5825806,8.445,1970,1,1,1,971615.62
0,41.3,3.666,140.7048214,8.009,1970,1,1,1,1492399.13
0,37.28,3.634,133.8492258,5.114,1970,1,1,1,1203682.62
0,82.2,2.669,214.5463222,7.346,1970,1,1,1,381151.72
0,70.24,3.509,198.0795651,6.061,1970,1,1,1,554036.84
0,42.85,2.708,214.9616381,6.433,1970,1,1,1,952766.93
0,86.71,3.684,214.2972939,8.177,1970,1,1,1,510787.46
0,64.23,3.577,138.1962667,4.125,1970,1,1,1,1451782.16
0,57.48,3.017,212.0063522,8.395,1970,1,1,1,427175.03
0,30.23,3.422,212.5711125,6.961,1970,1,1,1,636419.12
0,29.3,3.055,196.7796652,6.162,1970,1,1,1,474389.75
0,42.75,3.547,128.8238065,7.193,1970,1,1,1,1887465.04
0,81.24,3.227,225.4407043,5.401,1970,1,1,1,936205.5
0,66.23,3.809,136.3145,8.89,1970,1,1,1,845715.37
0,86.83,3.682,215.4834482,7.962,1970,1,1,1,1352219.79
0,58.84,4.029,138.1065806,8.15,1970,1,1,1,600050.98
0,96.31,3.017,126.1069032,14.18,1970,1,1,1,913548.25
0,58.88,2.689,212.5126051,6.768,1970,1,1,1,325310.3
0,73.17,4.254,131.108,7.396,1970,1,1,1,312698.67
0,70.15,3.704,208.902476,7.274,1970,1,1,1,1933577.2
0,76.67,3.058,126.1602258,9.524,1970,1,1,1,1904618.17
0,80.4,3.346,220.4886472,6.989,1970,1,1,1,484032.75
0,72.97,3.701,138.2033871,8.535,1970,1,1,1,924506.26
0,76.01,3.82,142.2126924,8.239,1970,1,1,1,1625883.71
0,74.2,3.537,130.7195806,5.936,1970,1,1,1,907493.24
0,65.79,3.299,129.6938,5.143,1970,1,1,1,2166737.65
0,74.28,3.452,225.3011521,5.679,1970,1,1,1,928820.0
0,87.0,2.692,211.6394211,7.787,1970,1,1,1,1508237.76
0,61.13,3.332,221.245968,7.197,1970,1,1,1,1458287.38
0,67.16,3.787,224.7909104,6.833,1970,1,1,1,1300593.61
0,40.56,2.935,132.0644333,8.512,1970,1,1,1,904503.85
0,88.49,3.637,206.8560238,10.581,1970,1,1,1,665781.74
0,44.69,2.976,211.0648881,8.028,1970,1,1,1,1758050.79
0,70.17,3.577,138.1962667,8.304,1970,1,1,1,1097006.3
0,34.19,3.493,130.4546207,4.607,1970,1,1,1,2427640.17
0,76.73,3.749,221.3095166,6.891,1970,1,1,1,1923957.09
0,46.49,3.757,136.4884516,7.866,1970,1,1,1,1396612.36
0,79.22,2.806,132.5461333,10.409,1970,1,1,1,563449.43
0,45.84,2.854,204.201755,8.187,1970,1,1,1,696687.6
0,41.81,3.2,136.6075714,8.021,1970,1,1,1,1884343.67
0,72.14,2.854,202.3705092,9.593,1970,1,1,1,690851.59
0,61.53,3.601,223.0154263,6.17,1970,1,1,1,653043.44
0,36.09,3.587,136.5883871,7.866,1970,1,1,1,2480159.47
0,86.13,3.123,126.0854516,9.199,1970,1,1,1,1949236.09
0,86.53,3.637,214.6513538,7.931,1970,1,1,1,1953771.99
0,74.74,2.728,189.4882603,9.017,1970,1,1,1,1187988.64
0,89.18,3.523,216.2950176,6.529,1970,1,1,1,310338.17
1,20.84,2.771,131.5866129,5.892,1970,1,1,1,955338.29
0,33.45,2.692,189.734262,7.039,1970,1,1,1,504307.35
0,80.74,3.501,220.4322099,6.989,1970,1,1,1,531811.85
1,19.66,2.829,191.2557002,6.986,1970,1,1,1,575317.38
0,71.53,2.835,210.8896556,6.465,1970,1,1,1,333522.6
0,34.89,2.754,182.0774691,8.992,1970,1,1,1,741891.65
0,17.46,2.911,191.4784939,6.614,1970,1,1,1,470365.59
0,27.11,3.255,132.6764,8.275,1970,1,1,1,1593012.75
0,87.51,3.346,213.2123786,9.575,1970,1,1,1,613270.79
0,75.55,4.449,131.1499677,6.895,1970,1,1,1,254412.34
0,70.55,3.499,194.2500634,6.901,1970,1,1,1,1412959.97
1,78.87,3.546,215.5148295,7.852,1970,1,1,1,370897.82
0,32.7,2.973,191.5731924,7.241,1970,1,1,1,1088025.8
0,72.98,3.647,214.7382432,7.28,1970,1,1,1,659109.53
0,74.75,2.81,132.63,10.409,1970,1,1,1,495269.0
0,59.67,3.784,136.2440968,7.767,1970,1,1,1,1040143.14
0,58.71,2.689,211.6135053,8.163,1970,1,1,1,719888.76
0,33.6,3.065,132.7566667,5.287,1970,1,1,1,1000582.06
0,78.47,3.561,223.3525662,5.964,1970,1,1,1,1603793.42
0,67.76,2.717,132.7568,9.331,1970,1,1,1,948977.5
0,66.08,3.721,131.0103333,9.285,1970,1,1,1,943047.78
0,85.18,4.132,131.0756667,6.895,1970,1,1,1,265444.9
0,48.07,3.657,130.244,12.187,1970,1,1,1,423260.82
0,64.64,4.089,128.9107333,8.687,1970,1,1,1,275749.56
0,93.21,3.666,130.7196333,7.147,1970,1,1,1,273690.37
0,75.0,2.976,126.3266774,14.313,1970,1,1,1,1158062.99
0,59.1,2.886,210.1805602,8.476,1970,1,1,1,576809.92
0,62.39,3.801,131.0287742,5.621,1970,1,1,1,343268.29
0,64.31,3.488,214.9257339,6.634,1970,1,1,1,312177.67
0,48.88,3.823,134.2784667,9.966,1970,1,1,1,518245.97
0,75.4,3.127,126.2898,9.849,1970,1,1,1,326870.13
0,69.26,2.906,132.2939355,5.435,1970,1,1,1,1571158.56
0,47.41,3.567,129.7936774,6.392,1970,1,1,1,1948733.81
0,47.13,3.719,136.4618065,7.866,1970,1,1,1,618949.82
0,53.55,2.921,135.9170833,9.051,1970,1,1,1,1096930.65
0,62.26,4.066,208.9599189,7.287,1970,1,1,1,2036748.53
0,56.74,4.034,134.7677742,7.818,1970,1,1,1,996723.58
0,62.36,3.758,140.32725,8.023,1970,1,1,1,899834.75
0,63.44,3.511,194.5092113,6.338,1970,1,1,1,580805.33
0,79.47,3.452,221.3877467,6.891,1970,1,1,1,437222.94
0,56.89,2.849,126.3815484,7.795,1970,1,1,1,1796949.59
0,67.69,3.864,131.0375484,4.308,1970,1,1,1,2470206.13
0,48.45,3.53,128.13,14.021,1970,1,1,1,1046203.72
0,76.57,3.61,138.2331935,9.419,1970,1,1,1,506705.36
0,58.02,2.773,190.3621607,6.868,1970,1,1,1,542087.89
0,68.55,3.867,215.0878309,7.28,1970,1,1,1,714828.73
0,72.44,3.109,126.5621,9.849,1970,1,1,1,307779.64
0,67.59,3.578,129.2405806,6.745,1970,1,1,1,797523.04
0,82.1,3.393,223.3680933,5.964,1970,1,1,1,1642247.48
1,28.84,2.573,126.4962581,8.623,1970,1,1,1,2188307.39
0,36.45,2.54,126.5262857,8.623,1970,1,1,1,2049860.26
0,67.87,3.845,220.9991248,7.057,1970,1,1,1,1318854.22
0,82.68,2.705,210.833616,8.2,1970,1,1,1,806012.48
0,50.64,3.147,217.6645878,7.716,1970,1,1,1,312298.37
0,84.71,3.48,214.0245556,8.177,1970,1,1,1,489059.93
0,58.97,3.332,216.5634344,7.716,1970,1,1,1,555925.6
0,24.21,3.23,128.26475,6.866,1970,1,1,1,816138.33
0,51.34,3.903,197.6063534,6.169,1970,1,1,1,426959.62
0,46.5,2.935,132.0644333,5.435,1970,1,1,1,816838.31
0,80.39,3.501,223.3539397,5.964,1970,1,1,1,1681121.38
0,61.33,3.421,218.8619099,7.244,1970,1,1,1,310982.87
0,71.54,3.721,222.4169362,6.565,1970,1,1,1,1373064.87
0,86.54,2.627,214.8341952,7.346,1970,1,1,1,1369634.92
0,77.0,3.812,186.4512115,8.625,1970,1,1,1,1928773.82
0,79.81,2.759,211.4507688,6.465,1970,1,1,1,310013.11
0,65.71,2.868,126.1019355,7.804,1970,1,1,1,295880.12
0,70.29,3.613,197.8788621,6.061,1970,1,1,1,569005.06
1,65.74,2.87,126.1145806,7.951,1970,1,1,1,1772143.94
0,86.15,2.619,214.8897938,7.346,1970,1,1,1,362134.09
1,64.83,3.809,136.2745806,4.584,1970,1,1,1,1021391.99
0,40.7,3.245,183.9371353,8.549,1970,1,1,1,802253.41
0,72.03,3.81,215.6279544,7.682,1970,1,1,1,1455090.69
1,47.93,2.548,214.5747916,7.368,1970,1,1,1,420728.96
0,85.81,2.637,211.1096543,8.2,1970,1,1,1,2001636.96
0,58.34,3.697,192.9034759,6.339,1970,1,1,1,581546.23
0,64.78,3.541,140.4784194,8.745,1970,1,1,1,772859.25
0,85.32,4.055,130.8381613,10.926,1970,1,1,1,1048101.39
0,69.07,3.558,198.0984199,6.432,1970,1,1,1,1464462.85
0,33.33,3.921,137.7261935,7.467,1970,1,1,1,922018.43
0,38.99,2.766,189.575127,8.963,1970,1,1,1,373655.61
0,48.48,3.854,197.5971285,6.547,1970,1,1,1,1460234.31
1,79.29,3.546,207.6833894,10.641,1970,1,1,1,649128.23
0,78.14,3.842,139.9896486,8.684,1970,1,1,1,826820.71
0,83.52,2.637,214.7858259,7.343,1970,1,1,1,364076.85
0,60.07,4.211,138.4959286,7.725,1970,1,1,1,1763545.32
0,62.4,2.8,190.4688287,7.335,1970,1,1,1,1111170.91
0,61.26,2.795,213.9496138,6.384,1970,1,1,1,488683.57
0,65.04,3.538,194.8779718,8.622,1970,1,1,1,1088943.98
0,45.0,4.078,134.5143667,7.818,1970,1,1,1,1024778.23
0,61.09,3.016,126.4364194,14.313,1970,1,1,1,341219.63
0,27.4,3.139,132.6804516,9.331,1970,1,1,1,1588430.71
0,48.69,3.049,132.8170968,8.275,1970,1,1,1,1234875.33
0,33.24,3.983,137.4238966,7.943,1970,1,1,1,541292.64
0,71.6,3.891,223.0419298,5.964,1970,1,1,1,1840131.19
0,86.97,3.886,130.8853548,7.17,1970,1,1,1,504760.57
0,38.8,2.917,205.160837,7.484,1970,1,1,1,696314.53
0,88.12,2.668,203.3727673,9.593,1970,1,1,1,684023.95
0,67.75,4.111,131.1173333,7.382,1970,1,1,1,552529.23
0,64.55,3.05,126.4713333,14.099,1970,1,1,1,993833.44
0,82.1,2.668,214.787913,7.343,1970,1,1,1,355017.09
0,49.79,2.561,210.0771885,8.554,1970,1,1,1,1168582.02
0,24.76,3.215,132.9510645,10.256,1970,1,1,1,426905.26
0,48.74,3.172,218.3590319,7.441,1970,1,1,1,1954952.0
0,55.3,4.046,137.9230667,4.125,1970,1,1,1,896979.93
0,75.85,2.735,136.5891118,8.433,1970,1,1,1,1074535.88
0,67.48,3.779,219.8956335,7.244,1970,1,1,1,335345.82
0,75.79,3.907,219.127216,7.574,1970,1,1,1,364603.13
0,70.5,4.301,131.1930968,6.943,1970,1,1,1,514756.08
0,68.09,3.747,208.8424359,7.274,1970,1,1,1,688958.75
0,40.08,3.57,136.4618065,7.598,1970,1,1,1,1077640.13
0,29.44,3.638,134.0682581,4.781,1970,1,1,1,1182694.95
0,67.61,3.285,220.4772543,6.123,1970,1,1,1,929976.55
0,80.38,3.666,222.6164329,6.565,1970,1,1,1,425410.04
0,47.78,2.976,212.9134266,6.858,1970,1,1,1,1350441.68
0,83.84,4.293,131.0287742,11.627,1970,1,1,1,1151214.41
0,81.84,2.64,211.3699032,7.787,1970,1,1,1,1371986.6
0,45.69,2.765,189.6628845,6.842,1970,1,1,1,436312.41
1,70.05,3.554,129.3686129,10.641,1970,1,1,1,930506.14
0,68.57,3.828,129.8051935,7.874,1970,1,1,1,597667.21
0,81.93,4.125,131.0103333,7.17,1970,1,1,1,527165.7
0,65.76,2.633,211.4044906,8.163,1970,1,1,1,1300131.68
0,83.89,2.637,212.9813843,7.092,1970,1,1,1,1677248.24
0,23.68,2.712,190.9931437,6.986,1970,1,1,1,512260.59
0,24.36,2.788,131.5279032,10.064,1970,1,1,1,538634.46
0,85.53,3.726,130.7012903,10.926,1970,1,1,1,1149427.48
0,55.83,3.157,218.4062876,7.244,1970,1,1,1,1478537.93
0,85.32,4.055,130.8381613,10.926,1970,1,1,1,397428.22
0,49.97,3.889,137.6552903,7.467,1970,1,1,1,874790.68
0,81.74,2.596,209.8708867,8.36,1970,1,1,1,471713.59
1,53.2,2.943,214.6986466,7.564,1970,1,1,1,382677.76
0,73.6,2.603,214.9846548,7.564,1970,1,1,1,358784.1
0,72.42,3.551,131.0287742,9.575,1970,1,1,1,1015737.61
0,72.06,3.63,213.1753618,9.575,1970,1,1,1,648541.81
0,39.06,2.938,131.784,8.35,1970,1,1,1,1467889.2
0,53.59,3.675,130.3144516,7.545,1970,1,1,1,538978.67
0,45.03,3.51,220.0651993,7.057,1970,1,1,1,1570813.52
0,44.2,4.004,214.4223063,7.139,1970,1,1,1,655157.32
0,82.14,3.467,219.7414914,7.567,1970,1,1,1,1235775.15
0,79.64,4.468,131.1083333,6.895,1970,1,1,1,291781.15
0,58.31,3.159,217.8781339,7.716,1970,1,1,1,533905.67
0,52.24,3.981,138.1646952,7.725,1970,1,1,1,1727175.61
0,69.02,2.966,135.962,9.051,1970,1,1,1,1182099.88
0,71.34,3.81,207.4148429,10.581,1970,1,1,1,611464.21
0,60.51,3.776,130.8896774,6.235,1970,1,1,1,987990.24
0,24.2,3.542,136.8564194,8.075,1970,1,1,1,937522.77
0,52.82,2.917,136.688871,8.763,1970,1,1,1,827705.82
0,50.38,3.619,130.6457931,4.607,1970,1,1,1,2206319.9
0,89.34,3.651,215.0749122,7.852,1970,1,1,1,1743816.41
0,69.45,3.622,213.8116658,8.3,1970,1,1,1,1350646.16
1,31.53,3.119,130.0710323,6.078,1970,1,1,1,263917.85
0,78.37,2.715,182.6042922,8.743,1970,1,1,1,790144.7
0,34.93,3.587,136.5883871,7.866,1970,1,1,1,1182691.87
0,74.37,2.792,136.4741118,8.433,1970,1,1,1,1010326.14
0,59.27,3.558,198.0984199,7.872,1970,1,1,1,609099.37
0,85.33,3.502,213.9324122,8.177,1970,1,1,1,354270.77
0,21.07,3.282,129.8980645,6.617,1970,1,1,1,1067754.06
0,12.98,3.232,133.0285161,7.907,1970,1,1,1,809833.21
0,52.27,4.178,130.6457931,12.187,1970,1,1,1,471115.38
0,46.97,3.755,131.1930968,5.621,1970,1,1,1,2035189.66
0,79.97,3.81,219.0236099,7.574,1970,1,1,1,1357589.89
0,69.16,3.784,140.196985,8.023,1970,1,1,1,912762.76
0,63.05,3.872,129.089,10.581,1970,1,1,1,966232.69
0,75.31,3.732,138.2331935,8.193,1970,1,1,1,592369.22
0,82.95,3.227,223.4919851,5.668,1970,1,1,1,1876359.39
0,84.9,2.623,214.4176476,7.346,1970,1,1,1,1290609.54
0,55.66,2.936,126.4713333,7.972,1970,1,1,1,278287.04
0,79.23,3.63,130.7196333,5.407,1970,1,1,1,358461.58
0,84.25,3.311,221.5701123,6.565,1970,1,1,1,427491.04
0,47.21,3.666,136.4909333,8.454,1970,1,1,1,1335647.1
0,73.68,2.835,211.8442706,7.092,1970,1,1,1,1619920.04
0,73.03,3.818,128.8238065,8.494,1970,1,1,1,1870720.73
0,55.92,2.877,126.5782857,9.765,1970,1,1,1,1987090.09
1,31.39,3.424,195.7704,6.232,1970,1,1,1,712422.4
0,78.11,4.277,130.9592258,11.627,1970,1,1,1,981345.2
0,80.42,3.537,130.7195806,5.407,1970,1,1,1,319855.26
0,66.99,2.633,215.060858,7.564,1970,1,1,1,395107.35
0,55.91,3.554,193.9110133,8.622,1970,1,1,1,695392.84
1,43.43,3.039,204.9621,7.484,1970,1,1,1,1115240.61
0,57.2,3.63,224.5894104,5.667,1970,1,1,1,619498.28
0,87.01,2.653,210.9950134,8.2,1970,1,1,1,1303523.73
0,47.1,3.049,132.8170968,8.067,1970,1,1,1,600395.73
1,73.34,3.554,129.3686129,5.644,1970,1,1,1,2093139.01
0,27.31,2.784,181.8711898,8.992,1970,1,1,1,2623469.95
0,72.02,3.743,215.8592673,6.489,1970,1,1,1,307913.58
0,73.7,3.713,220.4252149,6.989,1970,1,1,1,324801.13
0,34.89,2.754,182.0774691,8.992,1970,1,1,1,2095591.63
0,25.12,3.255,132.6764,8.067,1970,1,1,1,1799070.98
0,78.93,3.374,130.737871,9.285,1970,1,1,1,973250.41
0,47.94,3.01,210.9682412,8.395,1970,1,1,1,1158698.44
0,72.55,3.704,186.5641172,8.625,1970,1,1,1,2273470.62
0,70.13,2.619,126.2346,10.21,1970,1,1,1,865709.11
0,57.44,3.947,138.0882667,8.304,1970,1,1,1,1060433.1
0,36.25,3.703,141.2140357,7.503,1970,1,1,1,1004749.41
0,55.19,3.809,136.3145,7.767,1970,1,1,1,951569.84
0,70.39,2.716,213.4302994,7.007,1970,1,1,1,1385323.7
0,63.96,2.619,126.2346,7.127,1970,1,1,1,1842821.02
0,35.8,3.585,140.6461359,8.009,1970,1,1,1,1535287.4
0,77.72,3.62,221.8083518,6.565,1970,1,1,1,425296.65
0,54.72,2.981,132.1062,8.512,1970,1,1,1,1074479.73
0,70.9,2.78,209.170772,8.464,1970,1,1,1,517850.83
0,70.87,2.835,210.0011018,8.2,1970,1,1,1,1381796.8
0,70.87,2.835,210.0011018,8.2,1970,1,1,1,744969.42
0,45.42,2.834,131.8242903,9.202,1970,1,1,1,1087507.47
0,55.03,3.601,226.9735448,5.124,1970,1,1,1,927511.99
0,54.28,2.899,181.6924769,8.899,1970,1,1,1,2121788.61
0,45.63,2.826,131.9019677,9.269,1970,1,1,1,1254107.84
0,59.46,3.336,127.4404839,8.951,1970,1,1,1,244856.44
0,46.1,2.561,210.9759573,8.324,1970,1,1,1,1865097.27
0,24.48,2.989,215.9327797,6.262,1970,1,1,1,944594.78
0,42.15,2.842,126.6034839,7.972,1970,1,1,1,286197.5
0,78.59,2.759,202.8716382,9.593,1970,1,1,1,630315.76
0,42.65,2.654,126.5782857,9.521,1970,1,1,1,918295.79
0,70.19,3.81,215.2772683,7.931,1970,1,1,1,783250.75
0,84.37,2.572,210.2108417,8.464,1970,1,1,1,485694.72
0,78.91,3.355,216.3620333,7.852,1970,1,1,1,1285534.74
0,64.05,4.121,131.0375484,11.627,1970,1,1,1,1559592.79
0,48.62,3.03,136.7715714,8.572,1970,1,1,1,985896.44
0,51.0,3.477,130.244,7.545,1970,1,1,1,664348.2
0,39.0,3.751,137.3411034,8.988,1970,1,1,1,488782.63
0,81.35,2.669,209.984205,8.36,1970,1,1,1,1352547.7
0,63.25,2.77,132.6932258,5.326,1970,1,1,1,1584623.36
0,41.28,3.346,128.3995,7.47,1970,1,1,1,1852432.58
0,89.42,3.682,216.0464364,6.529,1970,1,1,1,275142.17
0,40.19,3.389,212.2360401,7.082,1970,1,1,1,3555371.03
1,44.61,3.07,132.8369333,10.524,1970,1,1,1,975268.91
0,52.65,2.741,126.5461613,7.127,1970,1,1,1,1999794.26
0,84.99,3.66,214.2343177,8.177,1970,1,1,1,354361.08
0,65.41,2.77,210.2831653,8.2,1970,1,1,1,1954689.21
0,77.45,2.784,136.4741118,8.861,1970,1,1,1,1180183.39
0,69.45,3.906,219.1959827,7.574,1970,1,1,1,413042.12
0,60.24,3.36,223.6591137,6.833,1970,1,1,1,1376732.18
0,69.39,3.807,215.1096657,7.931,1970,1,1,1,1886339.6
0,31.51,2.778,191.0303376,7.508,1970,1,1,1,1627904.68
0,57.63,3.868,128.9107333,13.736,1970,1,1,1,990951.77
0,32.71,3.047,130.2792258,6.104,1970,1,1,1,1811606.21
0,65.48,3.85,138.1101935,8.304,1970,1,1,1,1088446.58
0,53.55,2.708,210.376263,8.476,1970,1,1,1,1431910.98
0,64.0,3.734,224.7166953,6.833,1970,1,1,1,411775.8
0,53.59,3.398,128.13,8.744,1970,1,1,1,526904.08
0,82.95,3.789,129.5183333,13.503,1970,1,1,1,871692.74
0,41.59,3.587,140.528765,7.906,1970,1,1,1,2739019.75
0,82.45,2.793,182.2569603,8.743,1970,1,1,1,787062.0
0,71.51,3.62,214.5653243,7.139,1970,1,1,1,2165160.29
1,48.01,2.548,214.5747916,7.368,1970,1,1,1,1574684.08
0,54.42,3.864,131.0375484,9.575,1970,1,1,1,1091020.37
0,54.09,4.095,134.593,4.781,1970,1,1,1,903864.02
0,54.34,2.962,126.4420645,9.765,1970,1,1,1,543384.01
0,67.96,3.821,131.0103333,5.765,1970,1,1,1,1938379.66
0,36.25,3.703,137.2583103,8.988,1970,1,1,1,559606.91
0,78.94,3.636,220.4287124,6.989,1970,1,1,1,306098.17
0,78.15,3.256,220.6063444,6.623,1970,1,1,1,506005.47
0,43.78,3.159,210.7365392,10.148,1970,1,1,1,665007.08
0,84.32,2.623,214.4176476,7.346,1970,1,1,1,352728.78
0,69.32,3.842,185.6719333,8.521,1970,1,1,1,811153.67
0,47.76,3.486,197.0457208,6.589,1970,1,1,1,1201511.62
0,23.29,3.439,136.698129,4.261,1970,1,1,1,954576.86
0,87.96,3.935,129.0432,8.494,1970,1,1,1,546675.65
0,43.17,2.961,132.9783226,9.331,1970,1,1,1,1081322.12
0,70.63,3.703,186.6189274,8.625,1970,1,1,1,726482.39
0,91.61,3.798,129.3259355,8.257,1970,1,1,1,537124.76
0,76.91,2.784,136.4366924,8.433,1970,1,1,1,974123.2
0,62.11,4.273,130.8261935,7.545,1970,1,1,1,618767.26
0,57.77,2.992,131.9408065,8.185,1970,1,1,1,634605.77
0,67.33,3.877,222.1512315,5.801,1970,1,1,1,330063.06
0,49.66,3.991,138.0332,8.304,1970,1,1,1,1050027.89
0,68.26,4.025,134.9425484,7.658,1970,1,1,1,1467473.63
0,85.73,3.452,213.1702811,9.575,1970,1,1,1,643032.51
0,56.62,3.231,127.5800323,8.951,1970,1,1,1,231155.9
1,48.26,3.129,218.2302364,7.716,1970,1,1,1,451327.61
0,57.77,3.821,131.043,5.936,1970,1,1,1,972716.24
0,56.26,4.038,130.8966452,12.187,1970,1,1,1,412456.48
0,52.68,4.056,138.6534,7.405,1970,1,1,1,961084.08
0,93.29,3.805,129.1677097,13.503,1970,1,1,1,1114530.29
0,41.81,3.046,136.6075714,8.763,1970,1,1,1,982598.88
0,72.42,3.63,221.380331,6.891,1970,1,1,1,460945.14
0,72.53,3.63,225.2512024,6.664,1970,1,1,1,1352442.31
0,36.71,3.435,128.6160645,6.866,1970,1,1,1,781267.76
0,59.77,3.828,129.8051935,12.89,1970,1,1,1,1576654.67
0,81.19,2.582,215.0615285,6.442,1970,1,1,1,463448.59
0,72.83,2.932,132.5983871,8.099,1970,1,1,1,1366395.96
0,65.1,2.869,203.8488134,7.856,1970,1,1,1,2007796.26
1,60.68,3.76,129.8364,7.874,1970,1,1,1,577698.37
0,75.56,2.786,209.1215867,8.464,1970,1,1,1,489372.02
0,48.1,3.157,219.355063,7.057,1970,1,1,1,457030.86
0,67.77,3.065,212.2912786,8.395,1970,1,1,1,1240921.19
0,46.38,3.957,141.7712396,7.671,1970,1,1,1,1197489.66
0,84.06,3.594,213.8402689,8.3,1970,1,1,1,1363167.95
0,56.49,2.764,182.7640032,8.724,1970,1,1,1,745782.1
0,78.5,3.563,129.1507742,6.877,1970,1,1,1,1987089.36
0,69.37,2.713,204.8182126,7.527,1970,1,1,1,1789687.65
0,69.65,3.742,140.2735,8.684,1970,1,1,1,738792.11
0,59.53,3.543,130.3496774,7.603,1970,1,1,1,256091.32
0,64.45,3.988,138.5673,8.535,1970,1,1,1,960476.1
1,40.81,3.07,132.8369333,9.331,1970,1,1,1,1653759.36
0,63.63,3.772,128.7199355,13.736,1970,1,1,1,382098.13
0,62.62,2.869,135.7856359,9.051,1970,1,1,1,1198014.97
0,52.52,2.771,212.445487,6.768,1970,1,1,1,297384.81
1,73.3,3.921,142.500303,7.753,1970,1,1,1,996628.8
0,80.49,3.62,220.8526787,6.623,1970,1,1,1,1724669.75
0,73.23,3.564,142.1606464,8.876,1970,1,1,1,911696.0
0,83.13,3.648,215.0435229,7.682,1970,1,1,1,1588948.32
0,47.59,3.157,211.2428134,9.653,1970,1,1,1,670993.01
0,76.8,3.666,226.7630732,5.277,1970,1,1,1,516361.06
1,68.28,3.93,136.2745806,7.806,1970,1,1,1,1566712.79
0,50.64,3.045,216.6310383,6.262,1970,1,1,1,1065108.64
0,71.5,2.826,214.1399162,6.384,1970,1,1,1,506274.94
0,58.74,3.498,194.9459724,6.759,1970,1,1,1,1277882.77
0,50.43,3.599,130.1575161,12.187,1970,1,1,1,478483.2
0,58.7,4.055,138.0882667,8.983,1970,1,1,1,1355391.79
0,49.11,3.501,136.4909333,9.357,1970,1,1,1,579874.22
0,43.29,3.6,129.8980645,12.89,1970,1,1,1,1293404.18
0,82.97,4.125,131.0103333,10.926,1970,1,1,1,1135340.19
0,36.96,3.737,140.9124021,8.009,1970,1,1,1,1263534.86
0,56.54,4.288,130.8966452,7.545,1970,1,1,1,1837457.69
0,28.73,3.231,183.4408542,8.549,1970,1,1,1,759442.33
0,40.31,3.29,130.3144516,4.607,1970,1,1,1,1928720.51
0,46.51,2.732,214.3703567,6.299,1970,1,1,1,772539.12
